"Squad","Player","Starts_Playing","Min_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","Cmp_Total","Att_Total","Cmp_percent_Total","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Tkl_Tackles","TklW_Tackles","Blocks_Blocks","Int","Tkl+Int","Clr","Err","Fls","Fld","Off","Crs","Won_Aerial","Lost_Aerial","Won_percent_Aerial","GA","GA90","SoTA","Saves","Save_percent","CS","CS_percent","PKatt_Penalty","PKA_Penalty","PKsv_Penalty","PKm_Penalty","Save_percent_Penalty"
"Everton","Merlin Röhl",0,71,0,0,0,0,0,0,0.4,0.4,0.1,0.5,1,3,5,0,0,0,0,0,0.53,0.09,0.62,0.53,0,3,0,0,3.8,0,0,NA,15.4,26,34,76.5,0.1,0,-0.1,1,3,0,0,3,3,2,1,0,3,1,0,5,1,0,0,5,2,71.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everton","James Tarkowski",9,810,0,0,0,0,0,0,0.4,0.4,0.4,0.9,5,29,3,0,0,0,0,0,0.05,0.05,0.09,0.05,0,1,0,0,0.11,0,0,NA,3.4,327,405,80.7,0.4,0.5,-0.4,5,30,2,1,29,15,10,16,8,23,62,3,8,5,0,1,39,16,70.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Joachim Andersen",9,761,0,0,0,0,0,0,0.5,0.5,0.7,1.2,7,33,4,0,0,0,0,0,0.06,0.08,0.14,0.06,0,4,0,0,0.47,0,0,NA,8.2,458,547,83.7,0.7,1,-0.7,2,51,4,0,33,15,11,4,8,23,63,0,9,5,0,3,14,8,63.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Calvin Bassey",9,819,0,0,0,0,0,0,0.2,0.2,0,0.2,11,23,2,0,0,0,0,0,0.02,0,0.02,0.02,0,2,0,0,0.22,0,0,NA,17.2,487,560,87,0,0.1,0,1,35,2,0,23,14,6,11,6,20,33,4,10,10,0,3,7,8,46.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Sander Berge",10,868,0,0,0,0,0,0,0.6,0.6,0.5,1,13,48,5,0,0,0,0,0,0.06,0.05,0.11,0.06,0,3,1,33.3,0.31,0.1,0,0,14.8,390,441,88.4,0.5,0.4,-0.5,6,37,6,1,48,12,9,11,5,17,13,0,12,2,0,3,9,11,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Tom Cairney",1,203,0,0,0,0,0,0,0.4,0.4,0,0.4,2,14,3,0,0,0,0,0,0.18,0.02,0.2,0.18,0,6,0,0,2.66,0,0,NA,18.9,128,141,90.8,0,0.1,0,2,12,2,0,14,1,1,2,0,1,2,0,3,5,0,1,2,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Timothy Castagne",5,398,0,0,0,0,0,0,0.4,0.4,0.2,0.6,5,9,20,0,0,0,0,0,0.1,0.04,0.13,0.1,0,4,0,0,0.9,0,0,NA,8.7,138,170,81.2,0.2,0.1,-0.2,3,2,5,2,9,11,6,5,7,18,17,1,4,2,0,11,9,10,47.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Samuel Chukwueze",0,49,0,1,1,0,0,0,0.6,0.6,0.5,1,4,2,8,0,1.84,1.84,0,1.84,1.07,0.83,1.91,1.07,0,4,1,25,7.35,1.84,0,0,13.8,21,31,67.7,0.5,0.4,0.5,2,0,2,0,2,1,0,0,0,1,0,0,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Jorge Cuenca",2,169,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,74,85,87.1,0,0,0,0,1,0,0,2,2,2,3,5,7,11,0,0,0,0,0,2,1,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Issa Diop",2,224,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,90,110,81.8,0,0,0,0,10,0,0,7,4,3,0,2,6,14,1,4,0,0,1,4,3,57.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Alex Iwobi",10,808,1,2,3,1,0,0,0.5,0.5,1.8,2.3,40,56,54,0.11,0.22,0.33,0.11,0.33,0.06,0.2,0.26,0.06,1,13,3,23.1,1.45,0.33,0.08,0.33,22.3,354,447,79.2,1.8,1.5,0.2,18,39,24,7,56,8,5,7,4,12,7,0,3,2,1,24,1,6,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Raúl Jiménez",5,395,1,1,2,1,0,0,1.2,1.2,0.4,1.6,2,8,21,0.23,0.23,0.46,0.23,0.46,0.28,0.09,0.37,0.28,1,12,3,25,2.73,0.68,0.08,0.33,13.3,64,97,66,0.4,0.3,0.6,3,5,1,0,8,8,6,2,0,8,5,0,13,3,3,1,14,23,37.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Kevin",1,232,0,0,0,0,0,0,0.1,0.1,0.3,0.3,22,9,23,0,0,0,0,0,0.02,0.1,0.12,0.02,0,2,2,100,0.78,0.78,0,0,22.7,63,96,65.6,0.3,0.2,-0.3,4,7,4,3,9,7,2,4,3,10,3,0,3,7,0,18,1,4,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Joshua King",9,616,0,0,0,0,0,0,0.8,0.8,0.2,1,17,22,36,0,0,0,0,0,0.12,0.03,0.14,0.12,0,12,5,41.7,1.75,0.73,0,0,19,122,155,78.7,0.2,0.3,-0.2,4,8,5,0,22,12,4,11,1,13,4,1,4,14,1,3,2,6,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Jonah Kusi-Asare",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,1,2,50,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Bernd Leno",10,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,305,395,77.2,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,3,0,0,5,0,100,14,1.4,43,30,72.1,2,20,3,2,0,1,0
"Fulham","Saša Lukić",8,631,1,1,2,1,0,0,1.5,1.5,1.1,2.6,14,22,21,0.14,0.14,0.29,0.14,0.29,0.21,0.16,0.37,0.21,1,7,1,14.3,1,0.14,0.14,1,15.8,222,271,81.9,1.1,1,-0.1,13,16,5,1,22,17,9,11,6,23,10,2,26,12,0,33,6,12,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Rodrigo Muniz",4,335,1,1,2,1,0,0,1,1,0.3,1.2,0,2,9,0.27,0.27,0.54,0.27,0.54,0.26,0.07,0.33,0.26,1,9,2,22.2,2.42,0.54,0.11,0.5,10.2,11,36,30.6,0.3,0,0.7,4,2,1,0,2,3,1,3,0,3,9,0,9,6,3,0,19,23,45.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Antonee Robinson",0,64,0,0,0,0,0,0,0,0,0,0,4,5,10,0,0,0,0,0,0,0.04,0.04,0,0,0,0,NA,0,0,NA,NA,NA,50,64,78.1,0,0.1,0,1,3,2,1,5,0,0,0,1,1,1,0,0,0,0,10,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Ryan Sessegnon",9,746,2,0,2,2,0,0,0.7,0.7,0.8,1.5,20,29,41,0.24,0,0.24,0.24,0.24,0.08,0.1,0.18,0.08,2,4,3,75,0.48,0.36,0.5,0.67,18.5,295,404,73,0.8,0.7,-0.8,5,27,4,0,29,19,9,10,7,26,32,0,19,2,1,24,12,13,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Emile Smith Rowe",1,222,1,0,1,1,0,0,1,1,0.1,1.1,5,13,12,0.41,0,0.41,0.41,0.41,0.41,0.04,0.45,0.41,1,5,2,40,2.03,0.81,0.2,0.5,14.8,124,143,86.7,0.1,0.1,-0.1,3,8,3,0,13,1,0,2,1,2,1,0,2,3,1,2,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Kenny Tete",7,629,0,0,0,0,0,0,0.2,0.2,0.2,0.4,9,35,10,0,0,0,0,0,0.03,0.03,0.05,0.03,0,4,2,50,0.57,0.29,0,0,20.1,303,375,80.8,0.2,0.4,-0.2,3,22,3,1,35,21,14,5,6,27,22,0,6,13,1,16,9,6,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Adama Traoré",1,234,0,0,0,0,0,0,0.2,0.2,0.5,0.6,14,3,23,0,0,0,0,0,0.06,0.18,0.24,0.06,0,4,0,0,1.54,0,0,NA,13.9,50,73,68.5,0.5,0.5,-0.5,3,2,5,3,3,1,1,0,0,1,1,0,5,6,3,13,1,7,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fulham","Harry Wilson",7,596,2,0,2,2,0,0,1.1,1.1,0.3,1.4,7,12,48,0.3,0,0.3,0.3,0.3,0.17,0.04,0.21,0.17,2,18,5,27.8,2.72,0.76,0.11,0.4,19.6,140,194,72.2,0.3,0.4,-0.3,8,11,3,0,12,11,6,3,2,13,13,0,5,12,4,30,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Brenden Aaronson",7,638,1,0,1,1,0,0,1.6,1.6,1.2,2.9,17,20,36,0.14,0,0.14,0.14,0.14,0.23,0.17,0.4,0.23,1,12,5,41.7,1.69,0.71,0.08,0.2,14.2,144,179,80.4,1.2,1.4,-1.2,10,11,9,4,20,17,9,13,7,24,10,0,4,17,1,13,4,8,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Ethan Ampadu",8,697,0,0,0,0,0,0,0.4,0.4,0.1,0.5,11,29,7,0,0,0,0,0,0.05,0.01,0.06,0.05,0,4,0,0,0.52,0,0,NA,27.7,412,489,84.3,0.1,0.2,-0.1,2,39,3,2,29,21,11,7,8,29,21,1,13,5,0,6,6,6,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Jaka Bijol",2,180,0,0,0,0,0,0,0,0,0.1,0.1,0,2,0,0,0,0,0,0,0,0.04,0.04,0,0,0,0,NA,0,0,NA,NA,NA,134,143,93.7,0.1,0,-0.1,1,6,0,0,2,2,2,0,2,4,13,0,4,1,0,0,4,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Jayden Bogle",10,868,0,0,0,0,0,0,0.7,0.7,0.2,0.9,22,24,43,0,0,0,0,0,0.07,0.02,0.09,0.07,0,8,2,25,0.83,0.21,0,0,18.7,272,361,75.3,0.2,0.4,-0.2,3,18,8,4,24,26,15,6,13,39,25,1,11,7,2,21,5,8,38.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Sam Byram",0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Dominic Calvert-Lewin",7,597,1,0,1,1,0,0,1.8,1.8,0.9,2.7,6,7,29,0.15,0,0.15,0.15,0.15,0.27,0.14,0.41,0.27,1,15,7,46.7,2.26,1.06,0.07,0.14,13.2,68,102,66.7,0.9,0.5,-0.9,8,7,3,0,7,3,1,4,1,4,4,0,9,9,4,1,26,39,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Karl Darlow",5,450,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,133,208,63.9,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,4,0,0,2,0,100,8,1.6,20,13,60,0,0,0,0,0,0,NA
"Leeds United","Wilfried Gnonto",3,192,0,0,0,0,0,0,0.2,0.2,0.1,0.3,4,4,14,0,0,0,0,0,0.08,0.04,0.12,0.08,0,5,0,0,2.34,0,0,NA,21.9,55,71,77.5,0.1,0.1,-0.1,1,1,1,0,4,9,7,2,2,11,0,0,1,0,0,4,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Ilia Gruev",2,213,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,96,103,93.2,0,0,0,0,9,0,0,7,6,5,2,3,9,2,0,1,1,0,0,1,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Gabriel Gudmundsson",10,830,0,0,0,0,0,0,0.2,0.2,1.4,1.5,27,29,33,0,0,0,0,0,0.02,0.15,0.17,0.02,0,3,0,0,0.33,0,0,NA,16.5,352,452,77.9,1.4,1,-1.4,10,18,10,7,29,19,12,10,10,29,35,1,8,13,1,30,5,13,27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Jack Harrison",1,259,0,0,0,0,0,0,0.3,0.3,0.4,0.7,8,8,16,0,0,0,0,0,0.1,0.14,0.23,0.1,0,6,2,33.3,2.08,0.69,0,0,21,88,125,70.4,0.4,0.2,-0.4,2,4,4,1,8,5,2,2,4,9,2,0,0,4,0,15,1,3,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Daniel James",3,272,0,0,0,0,0,0,0.4,0.4,0.6,1,15,7,25,0,0,0,0,0,0.14,0.19,0.33,0.14,0,5,0,0,1.65,0,0,NA,16.2,33,70,47.1,0.6,0.5,-0.6,5,5,3,2,7,2,2,4,0,2,2,0,0,4,0,20,2,1,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","James Justin",0,82,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,35,43,81.4,0,0,0,0,3,0,0,3,1,1,2,3,4,6,0,1,2,0,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Sean Longstaff",8,715,1,2,3,1,0,0,0.7,0.7,1.8,2.5,2,22,14,0.13,0.25,0.38,0.13,0.38,0.09,0.22,0.31,0.09,1,10,2,20,1.26,0.25,0.1,0.5,21.9,290,349,83.1,1.8,0.9,0.2,18,19,3,2,22,30,19,12,5,35,7,0,5,13,1,32,7,7,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Lukas Nmecha",1,206,1,0,1,0,1,1,1.8,1.1,0,1.1,2,2,12,0.44,0,0.44,0,0,0.78,0,0.78,0.46,1,5,2,40,2.18,0.87,0,0,13.8,31,45,68.9,0,0,0,0,0,0,0,2,0,0,1,1,1,5,0,4,5,0,1,7,9,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Noah Okafor",6,427,2,0,2,2,0,0,1.4,1.4,0.4,1.8,14,11,34,0.42,0,0.42,0.42,0.42,0.29,0.09,0.37,0.29,2,8,3,37.5,1.69,0.63,0.25,0.67,12.1,72,107,67.3,0.4,0.4,-0.4,4,8,4,1,11,10,7,2,4,14,1,0,7,6,0,12,3,3,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Lucas Perri",5,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,113,198,57.1,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,100,9,1.8,18,9,55.6,2,40,1,1,0,0,0
"Leeds United","Joël Piroe",2,164,0,0,0,0,0,0,0.6,0.6,0,0.6,1,1,6,0,0,0,0,0,0.31,0,0.31,0.31,0,6,2,33.3,3.29,1.1,0,0,13.9,38,48,79.2,0,0.1,0,0,3,0,0,1,0,0,0,1,1,0,0,1,0,0,0,2,8,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Joe Rodon",10,900,2,0,2,2,0,0,0.7,0.7,0.1,0.8,8,43,0,0.2,0,0.2,0.2,0.2,0.07,0.01,0.08,0.07,2,8,4,50,0.8,0.4,0.25,0.5,8.4,499,550,90.7,0.1,0.1,-0.1,2,26,0,0,43,8,5,8,9,17,65,0,7,8,0,0,34,24,58.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Anton Stach",8,709,1,1,2,1,0,0,0.9,0.9,1,1.9,13,42,22,0.13,0.13,0.25,0.13,0.25,0.11,0.12,0.24,0.11,1,15,4,26.7,1.9,0.51,0.07,0.25,19.4,261,344,75.9,1,0.7,0,13,25,6,2,42,14,8,9,5,19,14,1,13,11,0,21,11,3,78.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Pascal Struijk",8,720,0,0,0,0,0,0,0.8,0.8,0.1,0.8,1,23,3,0,0,0,0,0,0.1,0.01,0.1,0.1,0,8,1,12.5,1,0.12,0,0,9,476,513,92.8,0.1,0.1,-0.1,2,41,1,0,23,6,4,4,2,8,53,0,6,5,1,0,20,20,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Leeds United","Ao Tanaka",4,323,0,0,0,0,0,0,0.2,0.2,0.2,0.4,2,21,4,0,0,0,0,0,0.05,0.06,0.1,0.05,0,3,0,0,0.84,0,0,NA,23.4,178,207,86,0.2,0.1,-0.2,4,18,2,1,21,2,1,4,7,9,0,1,3,2,0,5,3,4,42.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Alisson",6,540,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,211,254,83.1,0,0,0,0,3,0,0,4,0,0,0,0,0,5,1,0,3,0,0,1,0,100,7,1.17,16,9,56.3,2,33.3,0,0,0,0,NA
"Liverpool","Conor Bradley",6,448,0,0,0,0,0,0,0.1,0.1,0,0.1,16,22,21,0,0,0,0,0,0.02,0,0.02,0.02,0,3,0,0,0.6,0,0,NA,20,259,301,86,0,0.3,0,1,21,6,2,22,7,7,9,5,12,13,0,11,9,1,10,9,11,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Federico Chiesa",0,117,2,1,3,2,0,0,0.9,0.9,0.9,1.8,3,6,11,1.54,0.77,2.31,1.54,2.31,0.66,0.71,1.38,0.66,2,8,2,25,6.15,1.54,0.25,1,14.8,29,48,60.4,0.9,0.1,0.1,1,3,2,0,6,5,3,3,1,6,2,0,3,4,0,5,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Hugo Ekitike",7,577,3,1,4,3,0,0,2.3,2.3,0.4,2.8,10,10,32,0.47,0.16,0.62,0.47,0.62,0.37,0.07,0.43,0.37,3,16,4,25,2.5,0.62,0.19,0.75,16.3,81,115,70.4,0.4,0.3,0.6,5,3,4,0,10,4,2,3,1,5,14,0,13,3,2,1,11,18,37.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Harvey Elliott",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,4,8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Wataru Endo",0,39,0,1,1,0,0,0,0,0,0.1,0.1,2,1,0,0,2.31,2.31,0,2.31,0,0.25,0.25,0,0,0,0,NA,0,0,NA,NA,NA,19,22,86.4,0.1,0,0.9,1,3,0,0,1,3,1,1,0,3,3,0,1,1,0,0,2,1,66.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Jeremie Frimpong",1,86,0,0,0,0,0,0,0.1,0.1,0.3,0.4,4,3,10,0,0,0,0,0,0.08,0.31,0.39,0.08,0,2,1,50,2.09,1.05,0,0,19.4,35,47,74.5,0.3,0.4,-0.3,1,2,1,1,3,2,2,4,1,3,4,0,1,1,0,6,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Cody Gakpo",9,794,3,2,5,3,0,0,2.9,2.9,2.9,5.8,37,30,94,0.34,0.23,0.57,0.34,0.57,0.33,0.33,0.66,0.33,3,26,5,19.2,2.95,0.57,0.12,0.6,15.9,205,285,71.9,2.9,2,-0.9,21,10,15,3,30,7,3,10,5,12,8,0,14,17,6,39,19,10,65.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Joe Gomez",0,39,0,0,0,0,0,0,0.1,0.1,0,0.1,0,1,1,0,0,0,0,0,0.3,0,0.3,0.3,0,1,0,0,2.31,0,0,NA,17.5,17,24,70.8,0,0.1,0,0,1,0,0,1,0,0,0,0,0,8,0,0,0,0,1,3,0,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Ryan Gravenberch",8,691,3,1,4,3,0,0,0.6,0.6,0.7,1.3,21,42,20,0.39,0.13,0.52,0.39,0.52,0.08,0.09,0.17,0.08,3,12,5,41.7,1.56,0.65,0.25,0.6,24,428,489,87.5,0.7,0.6,0.3,7,46,4,0,42,16,8,3,13,29,11,0,4,10,0,1,9,5,64.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Alexander Isak",3,251,0,1,1,0,0,0,0.9,0.9,0.5,1.5,1,7,11,0,0.36,0.36,0,0.36,0.34,0.2,0.54,0.34,0,6,1,16.7,2.15,0.36,0,0,11.6,32,49,65.3,0.5,0,0.5,1,2,1,0,7,2,2,1,0,2,1,0,1,0,0,1,4,5,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Curtis Jones",2,327,0,0,0,0,0,0,0.3,0.3,0.4,0.7,13,46,12,0,0,0,0,0,0.09,0.11,0.19,0.09,0,4,2,50,1.1,0.55,0,0,18.9,240,261,92,0.4,0.9,-0.4,3,33,12,1,46,7,5,2,2,9,4,0,1,4,0,3,3,6,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Milos Kerkez",9,660,1,0,1,1,0,0,0.8,0.8,0.3,1.1,12,34,38,0.14,0,0.14,0.14,0.14,0.11,0.04,0.15,0.11,1,3,1,33.3,0.41,0.14,0.33,1,8.1,315,387,81.4,0.3,0.2,-0.3,4,29,7,2,34,12,7,5,4,16,36,2,6,7,0,26,14,11,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Ibrahima Konaté",10,832,0,0,0,0,0,0,0.8,0.8,0.5,1.3,12,39,0,0,0,0,0,0,0.08,0.06,0.14,0.08,0,5,0,0,0.54,0,0,NA,9.6,537,598,89.8,0.5,0.3,-0.5,5,49,2,0,39,17,10,7,6,23,64,3,9,7,0,1,38,14,73.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Alexis Mac Allister",8,565,0,2,2,0,0,0,0.7,0.7,1.3,2,13,25,18,0,0.32,0.32,0,0.32,0.1,0.21,0.32,0.1,0,9,2,22.2,1.43,0.32,0,0,19,276,324,85.2,1.3,0.3,0.7,9,29,4,1,25,10,4,9,6,16,9,0,5,9,0,5,4,4,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Giorgi Mamardashvili",4,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,129,166,77.7,0,0,0,0,5,0,0,0,0,0,0,0,0,5,1,0,1,0,0,2,1,66.7,7,1.75,21,14,71.4,1,25,1,1,0,0,0
"Liverpool","Rio Ngumoha",0,33,1,0,1,1,0,0,0.4,0.4,0.1,0.4,5,0,10,2.73,0,2.73,2.73,2.73,0.97,0.26,1.23,0.97,1,1,1,100,2.73,2.73,1,1,13.3,12,13,92.3,0.1,0.1,-0.1,2,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Andrew Robertson",1,240,0,0,0,0,0,0,0.2,0.2,0.5,0.7,7,17,17,0,0,0,0,0,0.08,0.17,0.25,0.08,0,3,1,33.3,1.13,0.37,0,0,14.7,138,180,76.7,0.5,0.5,-0.5,6,19,5,4,17,3,3,3,2,5,11,0,0,0,2,14,6,5,54.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Mohamed Salah",10,893,4,2,6,3,1,1,3.3,2.5,1.7,4.1,34,37,108,0.4,0.2,0.6,0.3,0.5,0.33,0.17,0.5,0.25,4,22,8,36.4,2.22,0.81,0.14,0.38,15.4,207,304,68.1,1.7,1.3,0.3,17,9,21,4,37,0,0,4,1,1,3,0,5,9,5,29,6,12,33.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Dominik Szoboszlai",10,900,1,1,2,1,0,0,1.3,1.3,1.5,2.8,29,76,46,0.1,0.1,0.2,0.1,0.2,0.13,0.15,0.28,0.13,1,20,6,30,2,0.6,0.05,0.17,23.7,599,716,83.7,1.5,1.1,-0.5,16,67,13,5,76,23,17,8,6,29,27,1,10,7,1,45,7,5,58.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Virgil van Dijk",10,900,0,0,0,0,0,0,0.4,0.4,0.1,0.5,13,63,7,0,0,0,0,0,0.04,0.01,0.05,0.04,0,4,2,50,0.4,0.2,0,0,10.1,704,782,90,0.1,0.2,-0.1,2,77,2,0,63,7,4,12,10,17,92,1,4,6,0,1,47,13,78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Liverpool","Florian Wirtz",6,607,0,0,0,0,0,0,1.2,1.2,1.1,2.3,20,45,48,0,0,0,0,0,0.18,0.17,0.35,0.18,0,10,3,30,1.48,0.44,0,0,17,253,331,76.4,1.1,1.1,-1.1,16,24,11,0,45,11,9,10,3,14,4,1,7,4,0,17,2,15,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
